Branch_id,Branch_name,Location,Contact,Email,Room_id
1871,Luxor Nile Branch,Luxor - Nile Corniche,2.01084E+11,user1871@example.com,
1872,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1872@example.com,441
1873,Aswan View Branch,Aswan - High Dam District,,,313
1874,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1874@example.com,
1875,Alex Seaside Branch,Alexandria - Corniche,2.0106E+11,user1875@example.com,434
1876,Alex Seaside Branch,Alexandria - Corniche,,alex_guest45@mail.com,204
1877,Downtown Branch,Cairo - Tahrir Square,2.01035E+11,user1877@example.com,353
1878,Aswan View Branch,Aswan - High Dam District,,,328
1879,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,279
1880,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,,167
1881,Downtown Branch,Cairo - Tahrir Square,,contact_cairo@hotelchain.com,
1882,Alex Seaside Branch,Alexandria - Corniche,,alex_guest45@mail.com,204
1883,Luxor Nile Branch,Luxor - Nile Corniche,2.01082E+11,,325
1884,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,
1885,Giza Pyramids Branch,Giza - Haram Street,,,
1886,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,,110
1887,Downtown Branch,Cairo - Tahrir Square,2.01071E+11,contact_cairo@hotelchain.com,354
1888,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1888@example.com,110
1889,Mansoura Center Branch,Mansoura - El Gomhouria St.,,,
1890,Giza Pyramids Branch,Giza - Haram Street,,,307
1891,Luxor Nile Branch,Luxor - Nile Corniche,,,121
1892,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,,456
1893,Giza Pyramids Branch,Giza - Haram Street,,user1893@example.com,307
1894,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.0102E+11,user1894@example.com,
1895,Giza Pyramids Branch,Giza - Haram Street,2.0104E+11,user1895@example.com,
1896,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,,450
1897,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,,140
1898,Aswan View Branch,Aswan - High Dam District,,,
1899,Mansoura Center Branch,Mansoura - El Gomhouria St.,,mansoura_guest88@gmail.com,110
1900,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1900@example.com,287
1901,Downtown Branch,Cairo - Tahrir Square,,user1901@example.com,101
1902,Giza Pyramids Branch,Giza - Haram Street,2.01045E+11,,466
1903,Mansoura Center Branch,Mansoura - El Gomhouria St.,,user1903@example.com,
1904,Alex Seaside Branch,Alexandria - Corniche,2.01025E+11,alex_guest45@mail.com,148
1905,Aswan View Branch,Aswan - High Dam District,2.01099E+11,,412
1906,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01094E+11,user1906@example.com,125
1907,Downtown Branch,Cairo - Tahrir Square,2.01051E+11,,418
1908,Alex Seaside Branch,Alexandria - Corniche,2.01029E+11,user1908@example.com,204
1909,Aswan View Branch,Aswan - High Dam District,,,
1910,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1910@example.com,307
1911,Alex Seaside Branch,Alexandria - Corniche,,user1911@example.com,204
1912,Giza Pyramids Branch,Giza - Haram Street,,user1912@example.com,307
1913,Luxor Nile Branch,Luxor - Nile Corniche,,user1913@example.com,406
1914,Mansoura Center Branch,Mansoura - El Gomhouria St.,,user1914@example.com,
1915,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1915@example.com,281
1916,Aswan View Branch,Aswan - High Dam District,2.01095E+11,user1916@example.com,
1917,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,,143
1918,Downtown Branch,Cairo - Tahrir Square,2.01049E+11,user1918@example.com,101
1919,Alex Seaside Branch,Alexandria - Corniche,,user1919@example.com,
1920,Alex Seaside Branch,Alexandria - Corniche,,,137
1921,Aswan View Branch,Aswan - High Dam District,,user1921@example.com,412
1922,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,176
1923,Alex Seaside Branch,Alexandria - Corniche,2.01052E+11,user1923@example.com,204
1924,Alex Seaside Branch,Alexandria - Corniche,,alex_guest45@mail.com,
1925,Giza Pyramids Branch,Giza - Haram Street,2.01094E+11,,
1926,Alex Seaside Branch,Alexandria - Corniche,,user1926@example.com,143
1927,Giza Pyramids Branch,Giza - Haram Street,2.01025E+11,,476
1928,Alex Seaside Branch,Alexandria - Corniche,2.01098E+11,,204
1929,Aswan View Branch,Aswan - High Dam District,2.01047E+11,user1929@example.com,412
1930,Aswan View Branch,Aswan - High Dam District,2.01084E+11,,412
1931,Downtown Branch,Cairo - Tahrir Square,2.01067E+11,user1931@example.com,
1932,Giza Pyramids Branch,Giza - Haram Street,2.01039E+11,user1932@example.com,307
1933,Downtown Branch,Cairo - Tahrir Square,,user1933@example.com,101
1934,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1934@example.com,
1935,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,177
1936,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01045E+11,user1936@example.com,188
1937,Aswan View Branch,Aswan - High Dam District,,user1937@example.com,119
1938,Alex Seaside Branch,Alexandria - Corniche,,user1938@example.com,204
1939,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1939@example.com,101
1940,Giza Pyramids Branch,Giza - Haram Street,,,
1941,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01053E+11,user1941@example.com,110
1942,Giza Pyramids Branch,Giza - Haram Street,2.01049E+11,,340
1943,Mansoura Center Branch,Mansoura - El Gomhouria St.,,mansoura_guest88@gmail.com,442
1944,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,,307
1945,Alex Seaside Branch,Alexandria - Corniche,,alex_guest45@mail.com,204
1946,Giza Pyramids Branch,Giza - Haram Street,2.01033E+11,,262
1947,Giza Pyramids Branch,Giza - Haram Street,2.01093E+11,,421
1948,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1948@example.com,310
1949,Aswan View Branch,Aswan - High Dam District,,,212
1950,Aswan View Branch,Aswan - High Dam District,,,113
1951,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.0102E+11,,
1952,Giza Pyramids Branch,Giza - Haram Street,,user1952@example.com,307
1953,Aswan View Branch,Aswan - High Dam District,,,412
1954,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,,
1955,Alex Seaside Branch,Alexandria - Corniche,,,204
1956,Giza Pyramids Branch,Giza - Haram Street,2.01034E+11,,
1957,Downtown Branch,Cairo - Tahrir Square,,contact_cairo@hotelchain.com,386
1958,Aswan View Branch,Aswan - High Dam District,,,417
1959,Luxor Nile Branch,Luxor - Nile Corniche,2.01026E+11,luxorbooking@hotelchain.com,
1960,Giza Pyramids Branch,Giza - Haram Street,,,
1961,Luxor Nile Branch,Luxor - Nile Corniche,,,
1962,Alex Seaside Branch,Alexandria - Corniche,,alex_guest45@mail.com,
1963,Aswan View Branch,Aswan - High Dam District,,user1963@example.com,412
1964,Aswan View Branch,Aswan - High Dam District,2.01064E+11,user1964@example.com,412
1965,Luxor Nile Branch,Luxor - Nile Corniche,,,
1966,Aswan View Branch,Aswan - High Dam District,,,
1967,Alex Seaside Branch,Alexandria - Corniche,,,
1968,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1968@example.com,
1969,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01048E+11,mansoura_guest88@gmail.com,110
1970,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,,361
1971,Downtown Branch,Cairo - Tahrir Square,,contact_cairo@hotelchain.com,142
1972,Alex Seaside Branch,Alexandria - Corniche,,user1972@example.com,
1973,Aswan View Branch,Aswan - High Dam District,2.01058E+11,,412
1974,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01091E+11,user1974@example.com,110
1975,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1975@example.com,
1976,Aswan View Branch,Aswan - High Dam District,,,
1977,Aswan View Branch,Aswan - High Dam District,,,
1978,Alex Seaside Branch,Alexandria - Corniche,,alex_guest45@mail.com,204
1979,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1979@example.com,396
1980,Luxor Nile Branch,Luxor - Nile Corniche,2.01073E+11,luxorbooking@hotelchain.com,
1981,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1981@example.com,
1982,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,,192
1983,Mansoura Center Branch,Mansoura - El Gomhouria St.,,,110
1984,Aswan View Branch,Aswan - High Dam District,,,318
1985,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1985@example.com,
1986,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01029E+11,user1986@example.com,430
1987,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,,
1988,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01035E+11,,110
1989,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,
1990,Giza Pyramids Branch,Giza - Haram Street,,user1990@example.com,173
1991,Luxor Nile Branch,Luxor - Nile Corniche,2.01058E+11,luxorbooking@hotelchain.com,
1992,Aswan View Branch,Aswan - High Dam District,,user1992@example.com,244
1993,Luxor Nile Branch,Luxor - Nile Corniche,2.0107E+11,user1993@example.com,
1994,Alex Seaside Branch,Alexandria - Corniche,2.01037E+11,user1994@example.com,204
1995,Alex Seaside Branch,Alexandria - Corniche,,,
1996,Mansoura Center Branch,Mansoura - El Gomhouria St.,,user1996@example.com,110
1997,Aswan View Branch,Aswan - High Dam District,,,290
1998,Luxor Nile Branch,Luxor - Nile Corniche,2.01098E+11,user1998@example.com,198
1999,Giza Pyramids Branch,Giza - Haram Street,,,
2000,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,,
